식품명,식품대분류명,kcal,protein_g,fat_g,carb_g,sodium_mg,water_g,ash_g,sugar_g,dietary_fiber_g,calcium_mg,iron_mg,phosphorus_mg,potassium_mg,cholesterol_mg,saturated_fat_g,trans_fat_g,alpha_linolenic_acid_g,linoleic_acid_g,omega3_g,omega6_g,oleic_acid_mg
빙수_컵빙수,유제품류 및 빙과류,111.00000000000001,1.1,0.0,0.0,32.0,0.0,0.0,14.88,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0
빙수_코코넛커피 (1인),유제품류 및 빙과류,128.0,1.81,2.82,0.0,56.00000000000001,0.0,0.0,14.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
빙수_콩고물 스노우 빙수,유제품류 및 빙과류,139.0,4.83,0.0,0.0,64.0,0.0,0.0,12.08,0.0,0.0,0.0,0.0,0.0,0.0,1.9299999999999997,0.0,0.0,0.0,0.0,0.0,0.0
빙수_콩고물 팥빙수,유제품류 및 빙과류,85.0,1.8799999999999997,0.0,0.0,24.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
빙수_쿠앤크 눈꽃 우유얼음,유제품류 및 빙과류,175.0,2.44,0.0,0.0,115.99999999999999,0.0,0.0,17.05,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0
빙수_쿠앤크 눈꽃빙수,유제품류 및 빙과류,156.0,2.01,0.0,0.0,109.00000000000001,0.0,0.0,12.57,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0
빙수_쿠키앤크림 빙수,유제품류 및 빙과류,140.0,2.57,0.0,0.0,81.0,0.0,0.0,16.84,0.0,0.0,0.0,0.0,0.0,0.0,3.2099999999999995,0.0,0.0,0.0,0.0,0.0,0.0
빙수_쿠키앤크림 빙수 (1인),유제품류 및 빙과류,169.0,2.68,0.0,0.0,107.0,0.0,0.0,17.69,0.0,0.0,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0
빙수_클래식 컵빙수,유제품류 및 빙과류,133.0,1.8399999999999999,0.0,0.0,35.0,0.0,0.0,16.05,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0
빙수_클래식 쿨빙수,유제품류 및 빙과류,103.0,2.24,0.0,0.0,52.0,0.0,0.0,7.290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0
빙수_키위 아이스드림 빙수,유제품류 및 빙과류,50.0,0.63,0.0,0.0,13.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0
빙수_트러플 초코 스노우 빙수,유제품류 및 빙과류,163.0,2.78,0.0,0.0,126.0,0.0,0.0,16.94,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
빙수_티라미수 빙수,유제품류 및 빙과류,112.00000000000001,1.56,0.0,0.0,26.0,0.0,0.0,7.61,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0
빙수_티라미수케이크 빙수,유제품류 및 빙과류,179.0,2.73,0.0,0.0,53.0,0.0,0.0,17.86,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0
빙수_팥 빙수,유제품류 및 빙과류,150.0,3.9699999999999998,0.0,0.0,59.0,0.0,0.0,14.360000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0
빙수_팥 빙수 (1인),유제품류 및 빙과류,162.0,4.37,0.0,0.0,59.0,0.0,0.0,13.37,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
빙수_팥_우유얼음,유제품류 및 빙과류,146.0,3.2400000000000007,0.79,31.489999999999995,51.0,63.9,0.58,25.040000000000003,1.9,57.99999999999999,0.43,66.0,124.0,4.87,0.44,0.03,0.0,0.0,0.0,0.0,0.0
빙수_팥빙수,유제품류 및 빙과류,269.0,4.44,5.33,50.22,96.0,0.0,0.0,31.11,0.0,0.0,0.0,0.0,0.0,2.22,2.67,0.0,0.0,0.0,0.0,0.0,0.0
빙수_팥인절미 1인빙수,유제품류 및 빙과류,177.0,4.59,0.0,0.0,68.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0
빙수_팥인절미 눈꽃빙수,유제품류 및 빙과류,151.0,3.34,0.0,0.0,72.0,0.0,0.0,12.770000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
빙수_피치&망고 요거트 빙수,유제품류 및 빙과류,133.0,1.92,0.0,0.0,28.000000000000004,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0
빙수_홍시 아이스드림 빙수,유제품류 및 빙과류,48.0,0.63,0.0,0.0,13.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0
빙수_흑임자 컵빙수,유제품류 및 빙과류,107.0,1.48,0.0,0.0,37.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8799999999999997,0.0,0.0,0.0,0.0,0.0,0.0
빙수_흑임자 팥빙수,유제품류 및 빙과류,93.0,1.56,0.0,0.0,30.0,0.0,0.0,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0
뼈다귀해장국,국 및 탕류,21.0,2.7000000000000006,0.63,0.96,108.0,16.3,0.0,0.36000000000000004,0.4000000000000001,4.0,0.22,28.999999999999996,74.0,5.86,0.20000000000000004,0.0,0.01,0.13,0.01,0.14,205.42999999999998
사골국,국 및 탕류,40.0,2.74,1.8575,2.9074999999999998,23.25,33.1,0.08,0.135,0.35000000000000003,4.75,0.385,21.25,48.25,9.145,0.625,0.02,0.0,0.055,0.0,0.03,701.705
사과차_사과차 아이스(ICED) (L),음료 및 차류,40.0,0.01,0.0,0.0,41.0,0.0,0.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사과차_사과차 아이스(ICED) (M),음료 및 차류,39.0,0.02,0.0,0.0,34.0,0.0,0.0,7.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사과차_사과차 핫(HOT) (L),음료 및 차류,48.0,0.01,0.0,0.0,42.0,0.0,0.0,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사과차_사과차 핫(HOT) (M),음료 및 차류,52.0,0.02,0.0,0.0,45.0,0.0,0.0,10.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사과차_석류 애플라임,음료 및 차류,59.0,0.0,0.0,14.78,4.0,0.0,0.0,13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사과차_석류 애플라임 핫(HOT),음료 및 차류,45.0,0.0,0.0,0.0,3.0,0.0,0.0,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
사과차_석류애플라임 아이스(ICED),음료 및 차류,48.0,0.0,0.0,0.0,2.0,0.0,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사과차_애플 그린티 아이스(ICED),음료 및 차류,59.0,0.17,0.0,0.0,0.0,0.0,0.0,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사과차_애플 그린티 핫(HOT),음료 및 차류,60.0,0.2,0.0,0.0,0.0,0.0,0.0,3.7599999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사과차_애플 시나몬티 아이스(ICED) (L),음료 및 차류,25.0,0.22,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사과차_애플 시나몬티 핫(HOT) (L),음료 및 차류,26.0,0.44,0.0,0.0,1.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사과차_애플 히비스커스티,음료 및 차류,45.0,0.03,0.0,0.0,0.0,0.0,0.0,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사과차_애플민트티 아이스(ICED) (R),음료 및 차류,36.0,0.0,0.0,0.0,2.0,0.0,0.0,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사과차_애플민트티 핫(HOT) (R),음료 및 차류,31.0,0.21,0.0,0.0,3.0,0.0,0.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사태찜_소고기,찜류,110.00000000000001,12.1,5.17,3.6699999999999995,302.0,77.8,1.23,0.13,1.6,13.0,1.17,85.0,145.0,94.95,1.13,0.14,0.02,0.35,0.0,0.0,1050.0
산자,빵 및 과자류,366.0,2.31,3.09,82.17,23.0,12.2,0.24,31.35,0.5,6.0,0.0,28.999999999999996,41.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
산적_돼지고기,전·적 및 부침류,200.0,29.059999999999995,8.56,1.55,586.0,58.5,2.31,0.06,5.1,18.0,0.91,206.0,311.0,56.15,2.41,0.05,0.09,2.62,0.0,0.0,3250.0
삶은 땅콩 조림,조림류,320.0,11.433333333333332,16.406666666666666,35.76333333333333,1273.3333333333333,43.666666666666664,0.0,6.473333333333333,6.7,45.0,0.9966666666666667,169.66666666666666,205.66666666666666,0.0,2.276666666666667,0.0,0.0,5.1866666666666665,0.0,5.1866666666666665,7918.436666666666
삼각김밥,밥류,184.0,5.0,4.115,30.689999999999998,201.0,10.9,0.0,0.16499999999999998,1.0,12.0,0.78,61.5,103.0,3.995,0.64,0.0,0.235,1.76,0.26,1.7650000000000001,1114.065
삼각김밥_고추장불고기,밥류,165.0,3.66,1.58,34.11,343.0,59.5,1.14,0.21,1.3,28.999999999999996,0.0,47.0,69.0,3.51,0.45000000000000007,0.01,0.1,0.7,0.0,0.0,600.0
삼각김밥_숯불갈비,밥류,161.0,4.0,1.67,32.55,358.0,60.699999999999996,1.11,0.16,1.3,11.0,0.0,55.00000000000001,69.0,4.04,0.53,0.02,0.0,0.6,0.0,0.0,600.0
삼각김밥_참치마요네즈,밥류,185.5,4.935,5.705,28.7,256.0,59.8,0.8400000000000001,0.01,2.0,10.0,0.19,54.0,67.0,7.44,0.8,0.02,0.28500000000000003,2.295,0.0,0.0,1165.0
삼겹살구이,구이류,467.0,22.56,41.69,0.35,576.0,33.0,2.4,0.0,0.7,9.0,0.69,202.0,370.0,39.72,12.42,0.34,0.16,4.89,0.0,0.0,15510.0
삼겹살구이_고추장,구이류,403.0,14.21,32.83,12.629999999999999,509.99999999999994,38.2,2.15,5.73,4.1,14.000000000000002,0.96,197.0,371.0,35.52,13.100000000000001,0.29,0.22,4.6,0.0,0.0,15410.0
삼겹살볶음_낙지,볶음류,235.0,11.3,16.18,10.03,483.0,82.3,0.0,5.57,1.6,24.0,0.88,132.0,311.0,35.05,6.329999999999999,0.0,0.15,1.83,0.2,1.96,5849.78
삼겹살볶음_묵은지김치,볶음류,151.0,5.76,10.49,8.4,604.0,72.9,2.46,3.62,3.2,50.0,0.93,90.0,365.0,13.36,3.36,0.13,0.89,2.75,0.0,0.0,3229.9999999999995
삼겹살볶음_세발낙지,볶음류,233.0,9.95,17.41,9.5,362.5,75.94999999999999,0.0,5.574999999999999,1.35,20.0,0.565,124.5,293.0,54.0,6.625,0.0,0.22499999999999998,2.335,0.355,2.465,6100.735000000001
삼계탕,국 및 탕류,78.4,7.464,3.182,4.638,118.0,38.32,0.132,0.508,0.6599999999999999,7.4,0.45199999999999996,70.2,101.0,28.354000000000003,0.882,0.006,0.028000000000000004,0.43599999999999994,0.0,0.01,1075.8799999999999
삼색 오이냉국,국 및 탕류,17.0,0.6,0.21,3.52,234.0,51.300000000000004,0.0,2.68,0.4,10.0,0.13,18.0,78.0,0.0,0.04,0.0,0.0,0.09,0.01,0.09,69.22
삼색냉채,생채·무침류,70.66666666666667,5.866666666666667,2.03,7.3,377.0,81.46666666666667,0.0,4.173333333333334,1.0333333333333334,23.0,0.6766666666666667,122.66666666666667,235.66666666666666,56.70333333333334,0.7000000000000001,0.0,0.023333333333333334,0.2866666666666667,0.043333333333333335,0.2966666666666667,737.8833333333333
삼치 양념구이,구이류,189.0,22.8,4.14,15.380000000000003,570.0,97.6,0.0,4.18,2.8,27.0,0.68,264.0,619.0,73.47,0.96,0.0,0.05,0.6,1.11,0.65,594.34
삼치 카레구이,구이류,213.0,27.1,9.05,3.71,320.0,100.9,0.0,0.44,0.0,12.0,0.27,287.0,546.0,95.4,2.26,0.0,0.3,2.15,1.67,2.22,1436.98
삼치구이,구이류,106.4,13.565999999999999,4.974,1.174,253.0,48.1,0.27799999999999997,0.044,0.31999999999999995,6.4,0.438,129.2,223.0,48.846000000000004,1.016,0.014000000000000002,0.134,0.938,0.238,0.33,798.46
삼치조림,조림류,124.2,13.856,4.57,5.8660000000000005,354.2,71.7,0.43600000000000005,2.626,0.9200000000000002,19.2,0.37,163.6,358.99999999999994,45.961999999999996,0.992,0.008,0.148,1.05,0.6519999999999999,1.052,773.5
삼치찌개,찌개 및 전골류,50.0,6.2,1.28,3.35,347.0,43.3,0.0,1.08,1.0,16.0,0.32,78.0,188.0,16.97,0.27,0.0,0.05,0.31,0.3,0.33,169.21
삼치튀김,튀김류,136.0,13.75,6.84,3.5600000000000005,920.4999999999999,53.300000000000004,0.0,0.015,0.1,9.0,0.26,147.5,254.5,71.28,1.33,0.0,0.305,2.355,0.9399999999999998,2.3899999999999997,1290.26
상추 겉절이,생채·무침류,29.125,1.21125,1.15625,4.0175,204.0,35.825,0.2875,2.02625,1.4625,36.25,0.8,28.25,203.875,0.8212500000000001,0.16125,0.00375,0.051250000000000004,0.31124999999999997,0.02875,0.17375,223.13125
새송이버섯 구이,구이류,59.0,1.8333333333333333,4.72,4.796666666666667,258.3333333333333,58.666666666666664,0.0,0.8766666666666666,1.8666666666666665,7.0,0.26666666666666666,56.666666666666664,188.33333333333334,0.0,0.7066666666666667,0.0,0.27666666666666667,2.356666666666667,0.27666666666666667,2.356666666666667,1007.7633333333333
새송이버섯볶음_새송이버섯_채소,볶음류,28.5,1.42,1.725,3.82,154.5,47.7,0.0,0.755,1.6,7.0,0.22499999999999998,43.0,154.5,0.0,0.25,0.0,0.165,0.7949999999999999,0.0,0.0,367.25
새송이버섯전,전·적 및 부침류,63.0,3.16,3.73,5.89,93.0,48.3,0.0,0.17,1.5,8.0,0.42,67.0,154.0,41.21,0.74,0.0,0.18,1.5700000000000003,0.0,0.0,901.94
새싹 샐러드,생채·무침류,117.0,1.3999999999999997,10.6,5.01,74.0,63.800000000000004,0.0,2.49,1.8,23.0,0.38000000000000006,34.0,134.0,3.03,1.5599999999999998,0.0,0.7399999999999999,5.400000000000001,0.7399999999999999,5.41,2126.1
새우 탕수,튀김류,198.5,14.6,7.89,16.36,289.5,89.35000000000001,0.0,6.28,1.35,60.5,1.9500000000000002,199.0,247.5,137.03,1.295,0.0,0.485,3.41,0.585,3.43,1582.435
새우구이,구이류,89.5,15.405000000000001,2.3850000000000002,1.43,326.5,47.900000000000006,0.9250000000000002,0.015,1.05,55.0,0.695,168.0,204.0,148.155,0.395,0.025,0.09,0.93,0.03,0.005,429.49
새우무침,생채·무침류,321.0,37.0,11.77,15.47,462.0,21.5,0.0,8.04,1.0,1855.9999999999998,8.4,675.0,91.0,411.08000000000004,1.77,0.0,0.08,3.2400000000000007,0.78,3.32,3012.4
새우볶음,볶음류,83.0,9.91,2.21,5.96,326.0,80.5,1.46,3.9900000000000007,1.1,31.0,0.34,127.0,271.0,79.67,0.38,0.03,0.11,1.1,0.0,0.0,500.0
새우전,전·적 및 부침류,238.66666666666666,18.763333333333335,11.756666666666666,12.646666666666667,642.3333333333334,82.66666666666667,0.48,0.6533333333333334,0.6666666666666666,76.33333333333333,2.29,251.0,229.0,199.09333333333333,2.0733333333333337,0.02,0.4066666666666667,3.3166666666666664,0.5133333333333333,3.3433333333333333,1715.4033333333334
새우젓_양념,젓갈류,69.0,7.1,1.8000000000000003,6.0,7402.0,66.8,18.2,0.5,1.9,735.0,1.7000000000000002,174.0,298.0,69.8,0.3,0.0,0.0,0.5,0.0,0.0,400.0
새우젓국,국 및 탕류,24.333333333333332,1.9666666666666668,0.9,2.2133333333333334,279.0,41.36666666666667,0.0,0.8033333333333333,0.9666666666666668,28.0,0.31666666666666665,39.0,102.33333333333333,4.263333333333333,0.14666666666666667,0.0,0.06,0.4333333333333333,0.07,0.4333333333333333,198.45000000000002
새우조림,조림류,67.0,8.2,2.085,3.415,351.5,41.45,0.0,0.5800000000000001,0.4,41.0,1.04,113.0,139.0,62.045,1.115,0.0,0.01,0.055,0.065,0.065,324.02
새우탕,국 및 탕류,38.6,5.994,0.536,2.408,227.2,52.54,0.266,0.724,0.9199999999999999,29.2,0.806,80.8,142.8,42.314,0.09,0.0,0.03,0.148,0.05600000000000001,0.136,61.736000000000004
새우탕_간편조리세트_전복민물새우탕,국 및 탕류,56.00000000000001,2.85,0.45000000000000007,10.07,254.0,85.5,1.14,0.91,0.5,83.0,1.39,47.0,82.0,12.68,0.05,0.01,0.0,0.0,0.0,0.0,0.0
새우튀김,튀김류,145.0,7.1,5.55,16.53,321.5,50.4,0.0,2.215,1.0,30.0,1.03,64.0,105.0,28.43,0.845,0.0,0.31,2.6500000000000004,0.34,2.6500000000000004,1229.31
새우튀김_새우스틱 (2개),튀김류,271.0,8.3,0.0,0.0,708.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0
새우튀김_타르타르 새우튀김 (5개),튀김류,295.0,6.1,0.0,0.0,756.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0
새우튀김롤,밥류,202.0,4.82,6.06,32.09,463.99999999999994,55.50000000000001,1.56,3.71,2.5,54.0,0.0,68.0,77.0,18.62,1.14,0.04,0.33,2.73,0.0,0.0,1470.0
샌드위치_ 파니니 바비큐 치킨,빵 및 과자류,202.0,7.73,0.0,0.0,445.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_B.E.L.T. 샌드위치,빵 및 과자류,206.5,8.02,4.925,12.689999999999998,363.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,8.525,3.005,0.05,0.0,0.0,0.0,0.0,0.0
샌드위치_B.L.T 샌드위치,빵 및 과자류,225.0,8.3,7.88,30.29,501.99999999999994,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,23.24,2.49,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_BELT 샌드위치,빵 및 과자류,176.0,5.93,0.0,0.0,301.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_BELT 클럽 샌드위치,빵 및 과자류,231.99999999999997,9.47,0.0,0.0,505.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_BLT 샌드위치,빵 및 과자류,211.0,7.8100000000000005,0.0,0.0,376.0,0.0,0.0,3.145,0.0,0.0,0.0,0.0,0.0,0.0,4.8100000000000005,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_NEW 파니니 불고기 에그,빵 및 과자류,241.0,10.45,0.0,0.0,432.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_고르곤졸라 불고기 파니니,빵 및 과자류,227.99999999999997,9.0,1.5,0.0,625.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_그릭치킨 샌드위치,빵 및 과자류,184.0,12.22,5.0,22.22,463.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,17.22,1.17,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_그릴치킨 당근라페 샌드위치,빵 및 과자류,167.0,10.29,0.0,0.0,407.0,0.0,0.0,6.370000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_꽃살크래미 반미 샌드위치,빵 및 과자류,181.0,5.58,0.0,25.28,365.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,1.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_단호박 에그 샌드위치,빵 및 과자류,186.0,6.32,0.0,0.0,369.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_단호박 크림치즈 샌드위치,빵 및 과자류,164.0,4.38,0.0,0.0,237.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_단호박크림치즈 샌드위치,빵 및 과자류,181.0,4.38,7.66,23.36,237.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,14.6,1.82,0.18,0.0,0.0,0.0,0.0,0.0
샌드위치_닭가슴살,빵 및 과자류,240.0,12.18,11.92,20.96,438.0,53.2,1.78,3.09,2.4,57.99999999999999,0.17,129.0,200.0,28.07,3.16,0.17,0.57,5.26,0.0,0.0,4720.0
샌드위치_닭고기,빵 및 과자류,250.0,16.28,11.19,20.89,753.0,48.9,2.7,3.64,1.4,57.99999999999999,1.77,185.0,245.00000000000003,35.0,2.12,0.03,0.0,0.0,0.0,0.0,0.0
샌드위치_대만식 샌드위치 에그듬뿍샌드,빵 및 과자류,296.0,7.5,0.0,0.0,468.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_대만식 샌드위치 초코크림샌드,빵 및 과자류,329.0,5.71,0.0,0.0,380.0,0.0,0.0,17.14,0.0,0.0,0.0,0.0,0.0,0.0,7.139999999999999,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_대만식 샌드위치 햄치즈,빵 및 과자류,234.0,11.69,0.0,0.0,703.0,0.0,0.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,8.83,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_더블햄모짜렐라 샌드위치,빵 및 과자류,192.0,7.139999999999999,0.0,0.0,390.0,0.0,0.0,3.3300000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_돌코롬 쫍지롱 와플 샌드,빵 및 과자류,383.0,7.139999999999999,0.0,0.0,229.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_딸기 에그 번 샌드위치,빵 및 과자류,286.0,6.370000000000001,0.0,0.0,362.0,0.0,0.0,13.16,0.0,0.0,0.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_떡갈비 치즈 곡물 샌드위치,빵 및 과자류,153.0,1.9299999999999997,7.249999999999999,0.0,362.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_룻티아 오 샌드 피넛,빵 및 과자류,394.0,6.25,0.0,0.0,338.0,0.0,0.0,13.750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_리코타 딸기 샌디,빵 및 과자류,225.0,3.38,0.0,0.0,128.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_리터샌드,빵 및 과자류,381.0,10.0,0.0,37.5,275.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_매콤치킨랩 샌드위치,빵 및 과자류,182.0,8.0,0.0,0.0,324.0,0.0,0.0,13.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_먹물치킨 치아바타,빵 및 과자류,213.0,15.560000000000002,0.0,0.0,509.99999999999994,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_멕시칸 파니니,빵 및 과자류,264.0,13.76,0.0,0.0,550.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,6.419999999999999,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_멜팅치즈 샌드위치,빵 및 과자류,329.0,13.33,0.0,0.0,400.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_멜팅치즈&비프 샌드위치,빵 및 과자류,171.0,11.42,0.0,0.0,269.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_모듬,빵 및 과자류,193.0,9.5,13.44,8.44,358.0,67.2,1.43,0.6,1.9,78.0,0.75,187.0,152.0,82.1,3.63,0.07,0.29,2.65,0.0,0.0,3350.0
샌드위치_무화과 햄 바게트 샌드위치,빵 및 과자류,293.0,7.86,0.0,0.0,600.0,0.0,0.0,9.29,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_미트 번 샌드위치,빵 및 과자류,254.0,5.89,0.0,0.0,661.0,0.0,0.0,7.26,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_바베큐 치킨 깜빠뉴 샌드위치,빵 및 과자류,273.0,14.000000000000002,0.0,0.0,1092.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_바베큐치킨 파니니,빵 및 과자류,159.0,14.75,0.0,0.0,475.0,0.0,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_바질 토마토&치킨 샌드위치,빵 및 과자류,204.99999999999997,10.77,0.0,0.0,339.0,0.0,0.0,3.5900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0
샌드위치_바질토마토 치킨 소금빵,빵 및 과자류,292.0,14.940000000000001,0.0,0.0,448.00000000000006,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0
